ell,tau,EE,TE,TT
50,0.0561,5.983664352815803e-17,-7.573477828030605e-16,6.102695845645181e-13
2,0.058,7.161197583975982e-15,5.776105977154967e-13,2.9388126656881413e-10
3,0.058,4.330042738054753e-15,2.2761211113789787e-13,1.252277188769956e-10
4,0.058,2.305949712174225e-15,1.145021336401951e-13,6.941295449708444e-11
5,0.058,1.088216528354386e-15,6.261405120055824e-14,4.419481806205512e-11
6,0.058,4.697781063983722e-16,3.5351022235704085e-14,3.061505857478252e-11
7,0.058,2.033632495408182e-16,2.038707857258178e-14,2.250234662347274e-11
8,0.058,1.0476322254748029e-16,1.2066198995275262e-14,1.7279405961694672e-11
9,0.058,7.058327412955562e-17,7.466640540654476e-15,1.371881217942336e-11
10,0.058,5.620077896426231e-17,4.967948698822106e-15,1.117765270172817e-11
11,0.058,4.7718565886096475e-17,3.6317099137694196e-15,9.301299989275022e-12
12,0.058,4.2368182560080305e-17,2.9106792179109555e-15,7.87273970099594e-12
13,0.058,3.944664359753896e-17,2.4969886117116667e-15,6.7592349351208065e-12
14,0.058,3.801259219535569e-17,2.225332030453299e-15,5.873653447932332e-12
15,0.058,3.722134419078457e-17,2.013980351881875e-15,5.157783287131478e-12
16,0.058,3.667320400050785e-17,1.829049656587759e-15,4.569351643884194e-12
17,0.058,3.636531043084134e-17,1.6602995869673336e-15,4.080446867524561e-12
18,0.058,3.6376250279001727e-17,1.5072853476460818e-15,3.668669938516643e-12
19,0.058,3.665875413602605e-17,1.3722741506753359e-15,3.3190710608207823e-12
20,0.058,3.713169465353874e-17,1.2569558288203098e-15,3.0193677440309046e-12
21,0.058,3.7714351114128206e-17,1.1594726583221246e-15,2.7606553011291575e-12
22,0.058,3.8339776888525527e-17,1.0765066694042787e-15,2.5354035337808254e-12
23,0.058,3.899571506906834e-17,1.0024464647438722e-15,2.3382023949955073e-12
24,0.058,3.968030857055975e-17,9.317405312565116e-16,2.164443974572199e-12
25,0.058,4.037860987605799e-17,8.613703203582243e-16,2.0106087581231775e-12
26,0.058,4.107648477518671e-17,7.892979895997576e-16,1.8736181841574375e-12
27,0.058,4.177614271557592e-17,7.148755565703112e-16,1.7510691069575555e-12
28,0.058,4.248356924788527e-17,6.381344203495036e-16,1.6408735365183984e-12
29,0.058,4.320351067688651e-17,5.604336459401702e-16,1.5415286899104001e-12
30,0.058,4.394040349587942e-17,4.834642148259507e-16,1.4516780859728883e-12
31,0.058,4.4697015678424957e-17,4.086240147360787e-16,1.3700492253693769e-12
32,0.058,4.546944111912873e-17,3.361385583821678e-16,1.2957055360601292e-12
33,0.058,4.625210519285755e-17,2.659402647214261e-16,1.2277944278295951e-12
34,0.058,4.704031803210499e-17,1.9788048031853324e-16,1.1655161926110346e-12
35,0.058,4.783292879987188e-17,1.3148626216805717e-16,1.1082826509329413e-12
36,0.058,4.8629671416785846e-17,6.62035948720378e-17,1.055558505472618e-12
37,0.058,4.9430013121686014e-17,1.5810332399264133e-18,1.0068420703756795e-12
38,0.058,5.023235442625751e-17,-6.242258708918024e-17,9.617661056609862e-13
39,0.058,5.103482916039694e-17,-1.2574586026877366e-16,9.199969828157107e-13
40,0.058,5.1835571154000944e-17,-1.883273804523454e-16,8.812010733270245e-13
41,0.058,5.2633046995029486e-17,-2.5009431288809965e-16,8.450668948144008e-13
42,0.058,5.342705430369597e-17,-3.1092810720308957e-16,8.113715494265133e-13
43,0.058,5.421772345827718e-17,-3.706987841190809e-16,7.799142854443365e-13
44,0.058,5.500518483704989e-17,-4.2927636435783933e-16,7.504943511488448e-13
45,0.058,5.578932239324586e-17,-4.865642725308148e-16,7.229230694151874e-13
46,0.058,5.656903437991686e-17,-5.425995488081951e-16,6.970600614952129e-13
47,0.058,5.734297262506964e-17,-5.97452637249853e-16,6.727770232349453e-13
48,0.058,5.810978895671094e-17,-6.511939819156604e-16,6.499456504804079e-13
49,0.058,5.886813520284754e-17,-7.038940268654897e-16,6.284376390776248e-13
50,0.058,5.961669880910284e-17,-7.556092162500554e-16,6.081344400685187e-13
2,0.0617,7.655194476044762e-15,5.756982456409873e-13,2.9286833570833334e-10
3,0.0617,4.799157993835618e-15,2.302656143922595e-13,1.251538632764264e-10
4,0.0617,2.650377112752803e-15,1.1707741761726568e-13,6.93130929525418e-11
5,0.0617,1.2990177033807864e-15,6.47531193247711e-14,4.408785501177032e-11
6,0.0617,5.789426201870654e-16,3.697685255350601e-14,3.051366669986635e-11
7,0.0617,2.5167543943939423e-16,2.1535021324176674e-14,2.2409765902414754e-11
8,0.0617,1.240493929664845e-16,1.2818223890272282e-14,1.719695532669556e-11
9,0.0617,7.897307870344723e-17,7.9228344088531e-15,1.3646438553297927e-11
10,0.0617,6.115414200539458e-17,5.225256030687957e-15,1.1114597360261882e-11
11,0.0617,5.118431068266106e-17,3.76823296189395e-15,9.24631952291873e-12
12,0.0617,4.4634886585410794e-17,2.9835366747646025e-15,7.824787851449206e-12
13,0.0617,4.0790427223942135e-17,2.542906598131909e-15,6.717243401796756e-12
14,0.0617,3.886914441814798e-17,2.2631678713221865e-15,5.836651637706679e-12
15,0.0617,3.789309164382781e-17,2.0521155898153055e-15,5.1250558848179505e-12
16,0.0617,3.723089926328416e-17,1.868700763515217e-15,4.540185491072252e-12
17,0.0617,3.6745924462780645e-17,1.6964243511256373e-15,4.0543236493235485e-12
18,0.0617,3.653700789788247e-17,1.5362521399341917e-15,3.6451358116757666e-12
19,0.0617,3.6626922607557557e-17,1.391978156877673e-15,3.297742696027301e-12
20,0.0617,3.6989636772144065e-17,1.2664304772631998e-15,2.9999416309044503e-12
21,0.0617,3.7522555192977977e-17,1.159374337219563e-15,2.742880422412615e-12
22,0.0617,3.812300615531848e-17,1.069063908165289e-15,2.5190710648101287e-12
23,0.0617,3.876457525911973e-17,9.907719418561682e-16,2.323131827387957e-12
24,0.0617,3.9439006280918257e-17,9.193306479267256e-16,2.150478835532536e-12
25,0.0617,4.013441838888517e-17,8.507914871891583e-16,1.997613363979544e-12
26,0.0617,4.083872144193951e-17,7.819367927768906e-16,1.8614774062751076e-12
27,0.0617,4.1542612670357634e-17,7.11253135930586e-16,1.7396906818579067e-12
28,0.0617,4.224087026007789e-17,6.380183823592983e-16,1.6301857718232328e-12
29,0.0617,4.294180884832925e-17,5.629713375384123e-16,1.5314689780002684e-12
30,0.0617,4.3657127185163335e-17,4.87216041884894e-16,1.4421900324016702e-12
31,0.0617,4.439550601237699e-17,4.1183550780644803e-16,1.3610823081143254e-12
32,0.0617,4.5153554038747785e-17,3.3782863567372987e-16,1.2872137425220438e-12
33,0.0617,4.592486196479855e-17,2.6617329784813156e-16,1.2197359140828665e-12
34,0.0617,4.670392671797866e-17,1.9754425822588345e-16,1.1578533303522573e-12
35,0.0617,4.748887013344389e-17,1.3140384684256354e-16,1.1009822152753718e-12
36,0.0617,4.8278720273276574e-17,6.69112852685883e-17,1.0485917218947889e-12
37,0.0617,4.90723842307913e-17,3.3469123298485294e-18,1.0001841772290135e-12
38,0.0617,4.9868285224231596e-17,-5.952446412586324e-17,9.553946042002556e-13
39,0.0617,5.0664725503073184e-17,-1.2181691899527938e-16,9.138911997066513e-13
40,0.0617,5.14600073167918e-17,-1.8364452717513183e-16,8.753421606463373e-13
41,0.0617,5.225265600530446e-17,-2.450582560936953e-16,8.394377836016076e-13
42,0.0617,5.30420892702931e-17,-3.0585664330541556e-16,8.059567638913892e-13
43,0.0617,5.382794790388097e-17,-3.6577511889628084e-16,7.746998965187672e-13
44,0.0617,5.460987269819128e-17,-4.2454911295227864e-16,7.454679764868268e-13
45,0.0617,5.538741679618175e-17,-4.819702579100802e-16,7.180737052679043e-13
46,0.0617,5.615978274414804e-17,-5.380549956090871e-16,6.923774102113404e-13
47,0.0617,5.692608543922036e-17,-5.928759702393836e-16,6.682513251357281e-13
48,0.0617,5.768543977852884e-17,-6.465058259910541e-16,6.455676838596593e-13
49,0.0617,5.84369606592037e-17,-6.990172070541828e-16,6.241987202017263e-13
50,0.0617,5.917968570405838e-17,-7.504722656032465e-16,6.040264190025558e-13
2,0.0654,8.155134299475804e-15,5.785318226108514e-13,2.9347154296351843e-10
3,0.0654,5.275023063329559e-15,2.3257825672902245e-13,1.250956903166922e-10
4,0.0654,3.0108866004499123e-15,1.194215114606364e-13,6.92320317291376e-11
5,0.0654,1.5282478401159692e-15,6.672773117580684e-14,4.398954057259122e-11
6,0.0654,7.031275336610853e-16,3.850560646123378e-14,3.041694396749866e-11
7,0.0654,3.093567998722397e-16,2.263628258449887e-14,2.232062790187433e-11
8,0.0654,1.4780493496466017e-16,1.35537136053889e-14,1.711701078737194e-11
9,0.0654,8.899572057175938e-17,8.37550992542704e-15,1.357584886049639e-11
10,0.0654,6.668519006421528e-17,5.479385062195659e-15,1.1052814187525692e-11
11,0.0654,5.506712298626492e-17,3.8998419297530766e-15,9.192308574141752e-12
12,0.0654,4.731164116604078e-17,3.049315892518063e-15,7.777556570176668e-12
13,0.0654,4.242620940453453e-17,2.579653706517327e-15,6.675845457845413e-12
14,0.0654,3.985390197125482e-17,2.2932360594341423e-15,5.800147069006143e-12
15,0.0654,3.861273227418093e-17,2.0851903613388573e-15,5.0927283685807e-12
16,0.0654,3.786356881490208e-17,1.9047181676965733e-15,4.511376644693051e-12
17,0.0654,3.7249477833443335e-17,1.7324505903080572e-15,4.028506134937036e-12
18,0.0654,3.683292894996856e-17,1.568586633749507e-15,3.6218658907272692e-12
19,0.0654,3.670626252278031e-17,1.417073381246246e-15,3.276650152964502e-12
20,0.0654,3.69127470378906e-17,1.2815066323982511e-15,2.9807277711106156e-12
21,0.0654,3.7355534734253303e-17,1.1640244096011643e-15,2.725297025224758e-12
22,0.0654,3.7918081685553385e-17,1.0652760085346551e-15,2.502912031886051e-12
23,0.0654,3.854517555145829e-17,9.814135952188478e-16,2.3082208231562444e-12
24,0.0654,3.9203681405683534e-17,9.076030687869836e-16,2.1366645020144704e-12
25,0.0654,3.988744239215438e-17,8.395623904843173e-16,1.98476253962677e-12
26,0.0654,4.059332310379858e-17,7.733969363540727e-16,1.849474720298651e-12
27,0.0654,4.130329585934409e-17,7.062096795193253e-16,1.7284437127065871e-12
28,0.0654,4.20013560277295e-17,6.359823706214712e-16,1.6196231741775746e-12
29,0.0654,4.2694483452935805e-17,5.632142732953374e-16,1.5215278322697283e-12
30,0.0654,4.3395404097704664e-17,4.890340294241083e-16,1.4328126820989437e-12
31,0.0654,4.4114367849699703e-17,4.1454249044892513e-16,1.3522165258457305e-12
32,0.0654,4.485172029627265e-17,3.407293460427653e-16,1.2788133939490529e-12
33,0.0654,4.560533094969726e-17,2.6855649543656333e-16,1.2117611239124903e-12
34,0.0654,4.637277752184898e-17,1.9878258191119025e-16,1.1502699437548099e-12
35,0.0654,4.7150470523010085e-17,1.3135322494726116e-16,1.0937596435555346e-12
36,0.0654,4.7934528663064565e-17,6.601078807532781e-17,1.0417024039093756e-12
37,0.0654,4.872154825173595e-17,2.4706572428300617e-18,9.936033520411205e-13
38,0.0654,4.951003599810601e-17,-5.965969193523468e-17,9.490994016958583e-13
39,0.0654,5.0298976211096e-17,-1.2079976142697952e-16,9.078604132487543e-13
40,0.0654,5.108735319962723e-17,-1.8136905320051736e-16,8.695562470749737e-13
41,0.0654,5.1874184125358906e-17,-2.4168052733023064e-16,8.338789024474364e-13
42,0.0654,5.265861756090194e-17,-3.016209763155778e-16,8.006089342300839e-13
43,0.0654,5.343983493160515e-17,-3.6097065076228715e-16,7.695490361846125e-13
44,0.0654,5.4217017662817357e-17,-4.195098012760858e-16,7.405019020727187e-13
45,0.0654,5.498934168363961e-17,-4.77041104245487e-16,7.132818839372707e-13
46,0.0654,5.575596093818184e-17,-5.334569391901415e-16,6.877499669458243e-13
47,0.0654,5.65160238743062e-17,-5.88672111412487e-16,6.637787945471065e-13
48,0.0654,5.726867893987483e-17,-6.42601426214959e-16,6.412410101898451e-13
49,0.0654,5.80130745827499e-17,-6.951596888999944e-16,6.200092573227674e-13
50,0.0654,5.874834363997731e-17,-7.46298664705122e-16,5.99965951857873e-13
2,0.0692,8.650849719951516e-15,5.759617426876194e-13,2.9261646967570737e-10
3,0.0692,5.7672125812482166e-15,2.3461596469281057e-13,1.250418473545887e-10
4,0.0692,3.3941337526485097e-15,1.215589265166348e-13,6.913434262700423e-11
5,0.0692,1.780648895069203e-15,6.859594278709042e-14,4.389218849890252e-11
6,0.0692,8.456419368062345e-16,3.9977917219466064e-14,3.032206054502696e-11
7,0.0692,3.7863935535598763e-16,2.371544923783978e-14,2.2232627797811482e-11
8,0.0692,1.7741626420750133e-16,1.4288096307616563e-14,1.7037660163884357e-11
9,0.0692,1.0132675436147649e-16,8.833218968415382e-15,1.3505487982976747e-11
10,0.0692,7.304366764404014e-17,5.738947073919676e-15,1.0991009060266484e-11
11,0.0692,5.943489912697722e-17,4.0316909589662535e-15,9.138175627421146e-12
12,0.0692,5.0458863909665175e-17,3.1096134688444886e-15,7.73007246531785e-12
13,0.0692,4.4444399359217147e-17,2.6087020779128488e-15,6.634156991836035e-12
14,0.0692,4.104215794685033e-17,2.3150586111753275e-15,5.763313048762175e-12
15,0.0692,3.94121127718052e-17,2.1101258752121016e-15,5.060056403523847e-12
16,0.0692,3.854230227054776e-17,1.936221199097255e-15,4.482245752389135e-12
17,0.0692,3.786489350727855e-17,1.7690060337315334e-15,4.002349365963813e-12
18,0.0692,3.728300859200415e-17,1.604408227698279e-15,3.598272220843882e-12
19,0.0692,3.6929366830112915e-17,1.4471325496473035e-15,3.255276570172354e-12
20,0.0692,3.6928344659087516e-17,1.3027704334582956e-15,2.9612713126662103e-12
21,0.0692,3.722530414320672e-17,1.1751962227526244e-15,2.70750169622136e-12
22,0.0692,3.7722500131460027e-17,1.066727977892928e-15,2.4865664805666763e-12
23,0.0692,3.832877298488404e-17,9.75175716465238e-16,2.293142123583958e-12
24,0.0692,3.8970893464353387e-17,8.969819316943445e-16,2.122693813992038e-12
25,0.0692,3.964076841804794e-17,8.276270621366859e-16,1.9717639657049516e-12
26,0.0692,4.034111243770909e-17,7.625706263601139e-16,1.8373347650984442e-12
27,0.0692,4.105273500201922e-17,6.981505176464927e-16,1.717070263199895e-12
28,0.0692,4.175613793543821e-17,6.315438427130192e-16,1.6089427670002238e-12
29,0.0692,4.245249755859512e-17,5.624061873042001e-16,1.5114757426928916e-12
30,0.0692,4.3148158816161297e-17,4.910127569213689e-16,1.4233304462719933e-12
31,0.0692,4.3849337436874964e-17,4.178342624627326e-16,1.343251887958802e-12
32,0.0692,4.456173228574181e-17,3.441234364139919e-16,1.2703200948832999e-12
33,0.0692,4.5290913011834403e-17,2.7132851665772166e-16,1.2036988484026467e-12
34,0.0692,4.604047576076798e-17,2.006604710194991e-16,1.1426038398909427e-12
35,0.0692,4.6806122664328365e-17,1.3238118709691217e-16,1.0864584007900452e-12
36,0.0692,4.758158235084408e-17,6.651528243055264e-17,1.0347377725587517e-12
37,0.0692,4.836137351817192e-17,2.9923989585941872e-18,9.869499548680677e-13
38,0.0692,4.914317514228189e-17,-5.863772379045685e-17,9.427339802378303e-13
39,0.0692,4.9925456268672285e-17,-1.1892032189051e-16,9.017616394000849e-13
40,0.0692,5.070668594284139e-17,-1.7840063141547667e-16,8.637047230868766e-13
41,0.0692,5.148557533692599e-17,-2.375259795366846e-16,8.282571107055392e-13
42,0.0692,5.226180412961678e-17,-2.9635205781513405e-16,7.952010363645601e-13
43,0.0692,5.303529412624296e-17,-3.548366489092432e-16,7.643408228477151e-13
44,0.0692,5.380596713213373e-17,-4.129375354774296e-16,7.354807929387804e-13
45,0.0692,5.457349977162476e-17,-4.705694857197775e-16,7.08436752797404e-13
46,0.0692,5.533658794507763e-17,-5.27475210003033e-16,6.830704420867205e-13
47,0.0692,5.609368237186048e-17,-5.833544042356079e-16,6.592550838457373e-13
48,0.0692,5.684323377134137e-17,-6.379067643259149e-16,6.368639011134612e-13
49,0.0692,5.758369286288842e-17,-6.908319861823652e-16,6.157701169288995e-13
50,0.0692,5.831368702163066e-17,-7.419238277047622e-16,5.958567183472353e-13
2,0.0729,9.138986397931604e-15,5.781861808832325e-13,2.9322146700121166e-10
3,0.0729,6.2509043624573726e-15,2.363515201694101e-13,1.2498278410495748e-10
4,0.0729,3.7805618686880585e-15,1.23463485632562e-13,6.905398419062779e-11
5,0.0729,2.042992060443176e-15,7.027627817810274e-14,4.3800847940932446e-11
6,0.0729,9.993804250974575e-16,4.132932181146215e-14,3.023244694144455e-11
7,0.0729,4.566119867280296e-16,2.4724039021969384e-14,2.2149453930458936e-11
8,0.0729,2.1203549306415803e-16,1.498548231903313e-14,1.6962434862297132e-11
9,0.0729,1.1580155908594349e-16,9.276692158467007e-15,1.3438537963794151e-11
10,0.0729,8.00681211096672e-17,5.992665628592158e-15,1.0932002008104695e-11
11,0.0729,6.406711032247384e-17,4.158182514186272e-15,9.086307189278922e-12
12,0.0729,5.3899404906172817e-17,3.1633865522399017e-15,7.684490390483607e-12
13,0.0729,4.6773201064130624e-17,2.6291752508517007e-15,6.594055461808506e-12
14,0.0729,4.244039707381852e-17,2.3267759983608522e-15,5.727859625897721e-12
15,0.0729,4.027731581324542e-17,2.125961456674717e-15,5.028582820815508e-12
16,0.0729,3.9232509744384997e-17,1.9606566930470297e-15,4.45417593993843e-12
17,0.0729,3.851454326169633e-17,1.800159257558518e-15,3.977154075755523e-12
18,0.0729,3.7828481373488575e-17,1.637809239443234e-15,3.575547188054559e-12
19,0.0729,3.7292041225996035e-17,1.4784748055111577e-15,3.2346853800180766e-12
20,0.0729,3.7067534015242946e-17,1.3284698741877936e-15,2.9425238930562983e-12
21,0.0729,3.717044292753277e-17,1.1926598475195702e-15,2.6903528544427113e-12
22,0.0729,3.75608523459122e-17,1.0745971952773328e-15,2.4708125028174477e-12
23,0.0729,3.8124079450121673e-17,9.740311745086692e-16,2.2786086364239573e-12
24,0.0729,3.874826979913286e-17,8.89217359041303e-16,2.1092315618605655e-12
25,0.0729,3.940764967214874e-17,8.162398025467689e-16,1.9592440595417856e-12
26,0.0729,4.0096460888598645e-17,7.506498251528569e-16,1.8256474444809715e-12
27,0.0729,4.080292670858593e-17,6.880393329685798e-16,1.7061246962706418e-12
28,0.0729,4.151483201170681e-17,6.246480902828151e-16,1.5986650361586677e-12
29,0.0729,4.222422671485474e-17,5.592667081226861e-16,1.501800987435158e-12
30,0.0729,4.292422699424757e-17,4.913235091998767e-16,1.4142008989007802e-12
31,0.0729,4.361171769875488e-17,4.205967161085075e-16,1.3346167538561524e-12
32,0.0729,4.4298658367853413e-17,3.4826415097244077e-16,1.262135073601692e-12
33,0.0729,4.500077721367168e-17,2.758535357979757e-16,1.1959260139377676e-12
34,0.0729,4.5729762657959454e-17,2.0471249695529162e-16,1.135211051342873e-12
35,0.0729,4.6481143960951374e-17,1.3546827827009817e-16,1.0794169450080053e-12
36,0.0729,4.724641059250336e-17,6.856802793198596e-17,1.0280217748022886e-12
37,0.0729,4.8018120214616606e-17,4.298811076664094e-18,9.80536107932298e-13
38,0.0729,4.879310325787369e-17,-5.769263937568589e-17,9.366004609544178e-13
39,0.0729,4.9569258345002504e-17,-1.1791967355876297e-16,8.958878377624847e-13
40,0.0729,5.0344484098730953e-17,-1.768956416062678e-16,8.580712422503354e-13
41,0.0729,5.1117066145010124e-17,-2.3507845532807714e-16,8.228458765845551e-13
42,0.0729,5.188683812268395e-17,-2.9270427323877566e-16,7.89995736022724e-13
43,0.0729,5.2654020673819526e-17,-3.499538155291255e-16,7.593270140951717e-13
44,0.0729,5.3418834440483986e-17,-4.070078023898884e-16,7.306459043322275e-13
45,0.0729,5.4181143934350505e-17,-4.639540373569752e-16,7.037698951018545e-13
46,0.0729,5.493938914551642e-17,-5.205086573468914e-16,6.785616541225519e-13
47,0.0729,5.569165393368517e-17,-5.762948826212921e-16,6.548951439504525e-13
48,0.0729,5.643602215856018e-17,-6.309359334418321e-16,6.326443271416898e-13
49,0.0729,5.717057767984485e-17,-6.840550300701657e-16,6.116831662523968e-13
